Col1,Col2
5.6101,-4.01402
5.61079,-4.35955
5.61148,-4.57062
5.61217,-4.64834
5.61286,-4.59734
5.61354,-4.42552
5.61423,-4.14367
5.61492,-3.76511
5.61561,-3.30511
5.6163,-2.78035
5.61699,-2.20829
5.61768,-1.60657
5.61837,-0.992388
5.61906,-0.381856
5.61975,0.210455
5.62043,0.772063
5.62112,1.29297
5.62181,1.76584
5.6225,2.1863
5.62319,2.55296
5.62388,2.86742
5.62457,3.13397
5.62526,3.35942
5.62595,3.55276
5.62663,3.72462
5.62732,3.88684
5.62801,4.05185
5.6287,4.23212
5.62939,4.4396
5.63008,4.68509
5.63077,4.97778
5.63146,5.3248
5.63215,5.73074
5.63284,6.19755
5.63352,6.7242
5.63421,7.30668
5.6349,7.93807
5.63559,8.60868
5.63628,9.30637
5.63697,10.0169
5.63766,10.7243
5.63835,11.4116
5.63904,12.0614
5.63973,12.6564
5.64041,13.1798
5.6411,13.6165
5.64179,13.9532
5.64248,14.1789
5.64317,14.2857
5.64386,14.2689
5.64455,14.1273
5.64524,13.863
5.64593,13.4821
5.64661,12.9939
5.6473,12.4109
5.64799,11.7488
5.64868,11.0252
5.64937,10.2599
5.65006,9.4739
5.65075,8.68873
5.65144,7.92589
5.65213,7.20614
5.65282,6.54881
5.6535,5.97125
5.65419,5.48826
5.65488,5.11165
5.65557,4.84989
5.65626,4.70782
5.65695,4.68662
5.65764,4.78376
5.65833,4.99313
5.65902,5.30528
5.6597,5.70779
5.66039,6.18577
5.66108,6.72226
5.66177,7.29895
5.66246,7.89672
5.66315,8.49637
5.66384,9.07917
5.66453,9.62754
5.66522,10.1256
5.66591,10.5595
5.66659,10.9183
5.66728,11.1936
5.66797,11.3802
5.66866,11.4763
5.66935,11.4829
5.67004,11.4042
5.67073,11.2471
5.67142,11.0209
5.67211,10.7369
5.67279,10.4077
5.67348,10.047
5.67417,9.66891
5.67486,9.2872
5.67555,8.91491
5.67624,8.56387
5.67693,8.2441
5.67762,7.96362
5.67831,7.72796
5.679,7.54013
5.67968,7.4004
5.68037,7.30646
5.68106,7.2534
5.68175,7.23407
5.68244,7.23926
5.68313,7.25823
5.68382,7.27917
5.68451,7.28955
5.6852,7.27686
5.68589,7.22902
5.68657,7.13494
5.68726,6.98505
5.68795,6.77168
5.68864,6.48947
5.68933,6.13564
5.69002,5.71013
5.69071,5.21577
5.6914,4.65821
5.69209,4.0458
5.69277,3.38932
5.69346,2.70173
5.69415,1.99774
5.69484,1.29329
5.69553,0.605117
5.69622,-0.049884
5.69691,-0.655183
5.6976,-1.19509
5.69829,-1.65545
5.69898,-2.02393
5.69966,-2.29063
5.70035,-2.4481
5.70104,-2.49193
5.70173,-2.42062
5.70242,-2.2357
5.70311,-1.94179
5.7038,-1.5461
5.70449,-1.05839
5.70518,-0.490662
5.70586,0.143508
5.70655,0.82917
5.70724,1.55076
5.70793,2.29256
5.70862,3.03914
5.70931,3.77597
5.71,4.48984
5.71069,5.16928
5.71138,5.80493
5.71207,6.38971
5.71275,6.91911
5.71344,7.39094
5.71413,7.80578
5.71482,8.16639
5.71551,8.47767
5.7162,8.74628
5.71689,8.98034
5.71758,9.18896
5.71827,9.38165
5.71895,9.56804
5.71964,9.75719
5.72033,9.95729
5.72102,10.1751
5.72171,10.4157
5.7224,10.6821
5.72309,10.9752
5.72378,11.2936
5.72447,11.6333
5.72516,11.9883
5.72584,12.3506
5.72653,12.7103
5.72722,13.0562
5.72791,13.376
5.7286,13.6571
5.72929,13.8868
5.72998,14.0532
5.73067,14.1452
5.73136,14.1537
5.73204,14.0712
5.73273,13.8931
5.73342,13.6173
5.73411,13.2448
5.7348,12.7796
5.73549,12.2288
5.73618,11.6026
5.73687,10.9137
5.73756,10.1774
5.73825,9.4108
5.73893,8.63263
5.73962,7.86242
5.74031,7.11988
5.741,6.42451
5.74169,5.79461
5.74238,5.24691
5.74307,4.79588
5.74376,4.45321
5.74445,4.22739
5.74514,4.12335
5.74582,4.14233
5.74651,4.28164
5.7472,4.53474
5.74789,4.89147
5.74858,5.33819
5.74927,5.85831
5.74996,6.43269
5.75065,7.04028
5.75134,7.65873
5.75202,8.26517
5.75271,8.83684
5.7534,9.35195
5.75409,9.79025
5.75478,10.1338
5.75547,10.3675
5.75616,10.4795
5.75685,10.4621
5.75754,10.3111
5.75823,10.0269
5.75891,9.6139
5.7596,9.0807
5.76029,8.43965
5.76098,7.70664
5.76167,6.90049
5.76236,6.04246
5.76305,5.15555
5.76374,4.26382
5.76443,3.39165
5.76511,2.56295
5.7658,1.80051
5.76649,1.12529
5.76718,0.555768
5.76787,0.107415
5.76856,-0.207756
5.76925,-0.38149
5.76994,-0.409501
5.77063,-0.29163
5.77132,-0.0316657
5.772,0.362703
5.77269,0.880243
5.77338,1.50656
5.77407,2.22454
5.77476,3.01497
5.77545,3.85715
5.77614,4.72946
5.77683,5.61008
5.77752,6.47762
5.7782,7.31175
5.77889,8.09373
5.77958,8.80692
5.78027,9.43719
5.78096,9.97322
5.78165,10.4067
5.78234,10.7326
5.78303,10.9488
5.78372,11.0564
5.78441,11.0592
5.78509,10.9636
5.78578,10.7782
5.78647,10.5132
5.78716,10.1805
5.78785,9.79232
5.78854,9.36158
5.78923,8.90091
5.78992,8.42246
5.79061,7.93739
5.7913,7.4556
5.79198,6.98546
5.79267,6.53366
5.79336,6.10508
5.79405,5.70279
5.79474,5.32819
5.79543,4.98104
5.79612,4.65979
5.79681,4.36181
5.7975,4.08372
5.79818,3.82169
5.79887,3.57188
5.79956,3.33073
5.80025,3.09531
5.80094,2.86362
5.80163,2.63483
5.80232,2.40949
5.80301,2.1896
5.8037,1.97873
5.80439,1.78188
5.80507,1.60543
5.80576,1.45696
5.80645,1.34495
5.80714,1.27847
5.80783,1.26679
5.80852,1.31906
5.80921,1.44381
5.8099,1.64858
5.81059,1.93948
5.81127,2.32085
5.81196,2.7949
5.81265,3.36152
5.81334,4.01802
5.81403,4.75906
5.81472,5.57666
5.81541,6.46025
5.8161,7.39685
5.81679,8.37134
5.81748,9.36683
5.81816,10.3651
5.81885,11.3468
5.81954,12.2927
5.82023,13.1833
5.82092,14.0001
5.82161,14.7259
5.8223,15.3454
5.82299,15.8454
5.82368,16.2158
5.82436,16.4494
5.82505,16.5423
5.82574,16.4942
5.82643,16.3085
5.82712,15.9918
5.82781,15.5542
5.8285,15.0089
5.82919,14.3716
5.82988,13.6604
5.83057,12.8949
5.83125,12.0961
5.83194,11.2853
5.83263,10.4836
5.83332,9.71162
5.83401,8.9884
5.8347,8.33114
5.83539,7.7546
5.83608,7.27068
5.83677,6.88818
5.83746,6.61238
5.83814,6.44514
5.83883,6.38466
5.83952,6.42583
5.84021,6.56021
5.8409,6.77648
5.84159,7.0608
5.84228,7.39725
5.84297,7.76844
5.84366,8.15603
5.84434,8.54141
5.84503,8.9062
5.84572,9.23295
5.84641,9.50567
5.8471,9.71033
5.84779,9.83526
5.84848,9.87166
5.84917,9.81366
5.84986,9.65868
5.85055,9.40738
5.85123,9.06361
5.85192,8.63437
5.85261,8.12941
5.8533,7.56107
5.85399,6.9437
5.85468,6.2933
5.85537,5.62698
5.85606,4.96235
5.85675,4.31703
5.85743,3.70804
5.85812,3.1513
5.85881,2.66113
5.8595,2.2498
5.86019,1.92718
5.86088,1.70048
5.86157,1.57399
5.86226,1.54904
5.86295,1.62398
5.86364,1.79423
5.86432,2.05251
5.86501,2.38907
5.8657,2.79203
5.86639,3.2478
5.86708,3.7415
5.86777,4.25743
5.86846,4.7796
5.86915,5.29223
5.86984,5.78011
5.87052,6.22929
5.87121,6.62723
5.8719,6.96336
5.87259,7.22921
5.87328,7.4187
5.87397,7.52829
5.87466,7.55699
5.87535,7.50632
5.87604,7.38025
5.87673,7.18497
5.87741,6.92867
5.8781,6.62125
5.87879,6.27391
5.87948,5.8988
5.88017,5.50862
5.88086,5.11622
5.88155,4.73418
5.88224,4.37443
5.88293,4.04788
5.88361,3.76412
5.8843,3.5312
5.88499,3.35536
5.88568,3.24096
5.88637,3.19034
5.88706,3.20385
5.88775,3.27996
5.88844,3.41528
5.88913,3.60482
5.88982,3.84213
5.8905,4.11968
5.89119,4.42901
5.89188,4.76119
5.89257,5.10699
5.89326,5.45731
5.89395,5.80345
5.89464,6.13738
5.89533,6.45191
5.89602,6.74106
5.89671,7.0001
5.89739,7.22564
5.89808,7.4158
5.89877,7.57009
5.89946,7.68945
5.90015,7.77608
5.90084,7.83336
5.90153,7.86559
5.90222,7.87783
5.90291,7.87565
5.90359,7.86483
5.90428,7.85113
5.90497,7.84005
5.90566,7.83647
5.90635,7.84462
5.90704,7.86766
5.90773,7.90763
5.90842,7.96532
5.90911,8.04014
5.9098,8.13015
5.91048,8.23202
5.91117,8.34108
5.91186,8.45151
5.91255,8.55637
5.91324,8.64792
5.91393,8.71775
5.91462,8.75708
5.91531,8.75697
5.916,8.7087
5.91668,8.60392
5.91737,8.43506
5.91806,8.19547
5.91875,7.87977
5.91944,7.48397
5.92013,7.0057
5.92082,6.44433
5.92151,5.80107
5.9222,5.07901
5.92289,4.28309
5.92357,3.42009
5.92426,2.49852
5.92495,1.52845
5.92564,0.521324
5.92633,-0.510199
5.92702,-1.55261
5.92771,-2.59176
5.9284,-3.61313
5.92909,-4.60222
5.92977,-5.54483
5.93046,-6.42733
5.93115,-7.23699
5.93184,-7.96223
5.93253,-8.59291
5.93322,-9.12047
5.93391,-9.53819
5.9346,-9.84123
5.93529,-10.0268
5.93598,-10.0942
5.93666,-10.0447
5.93735,-9.88164
5.93804,-9.61019
5.93873,-9.23729
5.93942,-8.77151
5.94011,-8.22267
5.9408,-7.60179
5.94149,-6.92066
5.94218,-6.19166
5.94287,-5.4274
5.94355,-4.64051
5.94424,-3.84326
5.94493,-3.04736
5.94562,-2.26367
5.94631,-1.50199
5.947,-0.770863
5.94769,-0.0774247
5.94838,0.572708
5.94907,1.17551
5.94975,1.72858
5.95044,2.23111
5.95113,2.68382
5.95182,3.0889
5.95251,3.44975
5.9532,3.77099
5.95389,4.05804
5.95458,4.31707
5.95527,4.55462
5.95596,4.77748
5.95664,4.9923
5.95733,5.20547
5.95802,5.42279
5.95871,5.64932
5.9594,5.88915
5.96009,6.14529
5.96078,6.41954
5.96147,6.7124
5.96216,7.02308
5.96284,7.34946
5.96353,7.6882
5.96422,8.03485
5.96491,8.38391
5.9656,8.7291
5.96629,9.06354
5.96698,9.37992
5.96767,9.67086
5.96836,9.92904
5.96905,10.1476
5.96973,10.3201
5.97042,10.4413
5.97111,10.5067
5.9718,10.5133
5.97249,10.4593
5.97318,10.3444
5.97387,10.1701
5.97456,9.93917
5.97525,9.65596
5.97593,9.32631
5.97662,8.9573
5.97731,8.55711
5.978,8.13483
5.97869,7.70016
5.97938,7.26317
5.98007,6.83403
5.98076,6.42267
5.98145,6.03847
5.98214,5.69007
5.98282,5.38501
5.98351,5.12953
5.9842,4.9284
5.98489,4.78474
5.98558,4.69991
5.98627,4.67347
5.98696,4.7032
5.98765,4.78512
5.98834,4.91363
5.98902,5.0817
5.98971,5.28103
5.9904,5.50231
5.99109,5.73553
5.99178,5.97036
5.99247,6.19629
5.99316,6.40312
5.99385,6.58121
5.99454,6.72186
5.99523,6.81748
5.99591,6.86195
5.9966,6.85073
5.99729,6.7811
5.99798,6.65219
5.99867,6.46504
5.99936,6.22259
6.00005,5.9296
6.00074,5.59249
6.00143,5.21914
6.00212,4.81868
6.0028,4.4012
6.00349,3.97737
6.00418,3.55824
6.00487,3.1547
6.00556,2.77732
6.00625,2.43587
6.00694,2.13908
6.00763,1.89435
6.00832,1.70742
6.009,1.5823
6.00969,1.52112
6.01038,1.52387
6.01107,1.58862
6.01176,1.71148
6.01245,1.88662
6.01314,2.10666
6.01383,2.36262
6.01452,2.64445
6.01521,2.94117
6.01589,3.2413
6.01658,3.53319
6.01727,3.80541
6.01796,4.04706
6.01865,4.24816
6.01934,4.39996
6.02003,4.49527
6.02072,4.52854
6.02141,4.49624
6.02209,4.39682
6.02278,4.23086
6.02347,4.00105
6.02416,3.71202
6.02485,3.37037
6.02554,2.98432
6.02623,2.56357
6.02692,2.11895
6.02761,1.66212
6.0283,1.20518
6.02898,0.760367
6.02967,0.339671
6.03036,-0.0455645
6.03105,-0.384948
6.03174,-0.669319
6.03243,-0.891039
6.03312,-1.04423
6.03381,-1.12489
6.0345,-1.131
6.03518,-1.06261
6.03587,-0.921755
6.03656,-0.712376
6.03725,-0.440246
6.03794,-0.112677
6.03863,0.26165
6.03932,0.673009
6.04001,1.11095
6.0407,1.56455
6.04139,2.02285
6.04207,2.47511
6.04276,2.91117
6.04345,3.32175
6.04414,3.69866
6.04483,4.03512
6.04552,4.32582
6.04621,4.56715
6.0469,4.75717
6.04759,4.89572
6.04828,4.98433
6.04896,5.02608
6.04965,5.02554
6.05034,4.98853
6.05103,4.92184
6.05172,4.83314
6.05241,4.73046
6.0531,4.62215
6.05379,4.51642
6.05448,4.42112
6.05516,4.34345
6.05585,4.28977
6.05654,4.26533
6.05723,4.27417
6.05792,4.31893
6.05861,4.40077
6.0593,4.51941
6.05999,4.67311
6.06068,4.85867
6.06137,5.0717
6.06205,5.30657
6.06274,5.5567
6.06343,5.81486
6.06412,6.07319
6.06481,6.32361
6.0655,6.55799
6.06619,6.76846
6.06688,6.94762
6.06757,7.0887
6.06825,7.18584
6.06894,7.23421
6.06963,7.23019
6.07032,7.17141
6.07101,7.05685
6.0717,6.88686
6.07239,6.66312
6.07308,6.38863
6.07377,6.06757
6.07446,5.70524
6.07514,5.30788
6.07583,4.88254
6.07652,4.43688
6.07721,3.979
6.0779,3.51723
6.07859,3.05997
6.07928,2.61552
6.07997,2.19183
6.08066,1.79646
6.08134,1.43633
6.08203,1.11766
6.08272,0.845917
6.08341,0.625579
6.0841,0.460249
6.08479,0.352547
6.08548,0.3041
6.08617,0.315527
6.08686,0.386488
6.08755,0.515713
6.08823,0.701039
6.08892,0.939439
6.08961,1.22713
6.0903,1.55962
6.09099,1.93177
6.09168,2.33782
6.09237,2.77159
6.09306,3.22641
6.09375,3.69528
6.09443,4.17094
6.09512,4.64592
6.09581,5.11265
6.0965,5.56351
6.09719,5.99099
6.09788,6.38772
6.09857,6.74663
6.09926,7.061
6.09995,7.32462
6.10064,7.53187
6.10132,7.6779
6.10201,7.75873
6.1027,7.77133
6.10339,7.71377
6.10408,7.58536
6.10477,7.38668
6.10546,7.11971
6.10615,6.78785
6.10684,6.39599
6.10753,5.95045
6.10821,5.45907
6.1089,4.931
6.10959,4.37669
6.11028,3.80775
6.11097,3.23671
6.11166,2.67694
6.11235,2.14221
6.11304,1.64663
6.11373,1.20417
6.11441,0.828457
6.1151,0.532409
6.11579,0.327896
6.11648,0.225434
6.11717,0.233838
6.11786,0.359996
6.11855,0.608568
6.11924,0.981724
6.11993,1.47912
6.12062,2.09765
6.1213,2.83145
6.12199,3.67191
6.12268,4.6078
6.12337,5.62534
6.12406,6.7085
6.12475,7.83925
6.12544,8.99788
6.12613,10.1634
6.12682,11.3142
6.1275,12.428
6.12819,13.483
6.12888,14.4578
6.12957,15.3324
6.13026,16.0882
6.13095,16.709
6.13164,17.1809
6.13233,17.493
6.13302,17.6375
6.13371,17.6101
6.13439,17.41
6.13508,17.04
6.13577,16.5065
6.13646,15.8192
6.13715,14.9913
6.13784,14.0387
6.13853,12.9799
6.13922,11.8358
6.13991,10.6285
6.14059,9.38163
6.14128,8.11903
6.14197,6.86465
6.14266,5.64178
6.14335,4.47252
6.14404,3.37727
6.14473,2.37413
6.14542,1.47869
6.14611,0.703436
6.1468,0.0576559
6.14748,-0.452834
6.14817,-0.82579
6.14886,-1.06247
6.14955,-1.16759
6.15024,-1.14912
6.15093,-1.01802
6.15162,-0.787798
6.15231,-0.474226
6.153,-0.0946939
6.15369,0.332181
6.15437,0.787184
6.15506,1.25107
6.15575,1.70509
6.15644,2.13156
6.15713,2.51436
6.15782,2.8394
6.15851,3.09499
6.1592,3.27218
6.15989,3.36497
6.16057,3.37051
6.16126,3.28906
6.16195,3.12403
6.16264,2.88182
6.16333,2.57155
6.16402,2.20483
6.16471,1.7953
6.1654,1.35825
6.16609,0.910102
6.16678,0.467883
6.16746,0.0487149
6.16815,-0.330736
6.16884,-0.654831
6.16953,-0.909398
6.17022,-1.08219
6.17091,-1.16329
6.1716,-1.14547
6.17229,-1.02432
6.17298,-0.798539
6.17366,-0.469872
6.17435,-0.0432046
6.17504,0.473658
6.17573,1.07019
6.17642,1.73342
6.17711,2.44829
6.1778,3.19812
6.17849,3.9651
6.17918,4.73076
6.17987,5.47658
6.18055,6.18453
6.18124,6.83754
6.18193,7.42005
6.18262,7.91851
6.18331,8.32173
6.184,8.62129
6.18469,8.81172
6.18538,8.89072
6.18607,8.85926
6.18675,8.72153
6.18744,8.4848
6.18813,8.1593
6.18882,7.7579
6.18951,7.29567
6.1902,6.78954
6.19089,6.25775
6.19158,5.71934
6.19227,5.19357
6.19296,4.69936
6.19364,4.25475
6.19433,3.87628
6.19502,3.5786
6.19571,3.37392
6.1964,3.27174
6.19709,3.27844
6.19778,3.39713
6.19847,3.62755
6.19916,3.96602
6.19984,4.40557
6.20053,4.936
6.20122,5.54431
6.20191,6.215
6.2026,6.93043
6.20329,7.67148
6.20398,8.4179
6.20467,9.14909
6.20536,9.84453
6.20605,10.4845
6.20673,11.0505
6.20742,11.5261
6.20811,11.8971
6.2088,12.1521
6.20949,12.2828
6.21018,12.2845
6.21087,12.1557
6.21156,11.899
6.21225,11.5201
6.21294,11.0285
6.21362,10.4368
6.21431,9.7603
6.215,9.01698
6.21569,8.22661
6.21638,7.4104
6.21707,6.59039
6.21776,5.78878
6.21845,5.02732
6.21914,4.32676
6.21982,3.7062
6.22051,3.18253
6.2212,2.77008
6.22189,2.48
6.22258,2.3202
6.22327,2.29487
6.22396,2.40458
6.22465,2.64612
6.22534,3.01262
6.22603,3.49382
6.22671,4.07622
6.2274,4.74361
6.22809,5.4774
6.22878,6.25719
6.22947,7.06141
6.23016,7.8678
6.23085,8.65411
6.23154,9.39865
6.23223,10.081
6.23291,10.6824
6.2336,11.1864
6.23429,11.5793
6.23498,11.8504
6.23567,11.9922
6.23636,12.0009
6.23705,11.8761
6.23774,11.6209
6.23843,11.2419
6.23912,10.7489
6.2398,10.1542
6.24049,9.47297
6.24118,8.72206
6.24187,7.91995
6.24256,7.0859
6.24325,6.23962
6.24394,5.40057
6.24463,4.58742
6.24532,3.81757
6.246,3.10662
6.24669,2.468
6.24738,1.91266
6.24807,1.4487
6.24876,1.08131
6.24945,0.812639
6.25014,0.641809
6.25083,0.565027
6.25152,0.575838
6.25221,0.66529
6.25289,0.822351
6.25358,1.03433
6.25427,1.28727
6.25496,1.56643
6.25565,1.85685
6.25634,2.14379
6.25703,2.4132
6.25772,2.65217
6.25841,2.84938
6.2591,2.99539
6.25978,3.08294
6.26047,3.10717
6.26116,3.06569
6.26185,2.95869
6.26254,2.78887
6.26323,2.56128
6.26392,2.28318
6.26461,1.96373
6.2653,1.61367
6.26598,1.24499
6.26667,0.870489
6.26736,0.503346
6.26805,0.15666
6.26874,-0.156905
6.26943,-0.42556
6.27012,-0.638802
6.27081,-0.78771
6.2715,-0.865188
6.27219,-0.866205
6.27287,-0.78796
6.27356,-0.629917
6.27425,-0.39378
6.27494,-0.0834632
6.27563,0.295062
6.27632,0.733976
6.27701,1.22392
6.2777,1.75422
6.27839,2.31327
6.27907,2.88886
6.27976,3.46865
6.28045,4.04035
6.28114,4.59227
6.28183,5.11352
6.28252,5.59434
6.28321,6.02633
6.2839,6.40273
6.28459,6.71844
6.28528,6.97017
6.28596,7.15642
6.28665,7.27751
6.28734,7.3354
6.28803,7.33362
6.28872,7.27697
6.28941,7.17141
6.2901,7.02376
6.29079,6.84138
6.29148,6.63196
6.29216,6.40322
6.29285,6.1626
6.29354,5.91711
6.29423,5.67301
6.29492,5.43575
6.29561,5.20972
6.2963,4.99827
6.29699,4.80362
6.29768,4.62681
6.29837,4.4679
6.29905,4.32593
6.29974,4.19907
6.30043,4.0849
6.30112,3.98042
6.30181,3.88235
6.3025,3.78736
6.30319,3.69214
6.30388,3.59375
6.30457,3.48961
6.30525,3.37788
6.30594,3.25732
6.30663,3.12748
6.30732,2.98878
6.30801,2.84242
6.3087,2.69034
6.30939,2.53521
6.31008,2.38021
6.31077,2.22897
6.31146,2.08537
6.31214,1.95327
6.31283,1.83652
6.31352,1.73856
6.31421,1.66233
6.3149,1.61015
6.31559,1.58348
6.31628,1.5829
6.31697,1.608
6.31766,1.65731
6.31835,1.72843
6.31903,1.81797
6.31972,1.92166
6.32041,2.03457
6.3211,2.15119
6.32179,2.26568
6.32248,2.37207
6.32317,2.4645
6.32386,2.53748
6.32455,2.58607
6.32523,2.60617
6.32592,2.59464
6.32661,2.54956
6.3273,2.47026
6.32799,2.35747
6.32868,2.21335
6.32937,2.0415
6.33006,1.84677
6.33075,1.63527
6.33144,1.4142
6.33212,1.19157
6.33281,0.976015
6.3335,0.776478
6.33419,0.601945
6.33488,0.461169
6.33557,0.362295
6.33626,0.312654
6.33695,0.318408
6.33764,0.384381
6.33832,0.513817
6.33901,0.708314
6.3397,0.967573
6.34039,1.2895
6.34108,1.67016
6.34177,2.1039
6.34246,2.58341
6.34315,3.10004
6.34384,3.64389
6.34453,4.20427
6.34521,4.76976
6.3459,5.32888
6.34659,5.87011
6.34728,6.38245
6.34797,6.85563
6.34866,7.28056
6.34935,7.64937
6.35004,7.95592
6.35073,8.19579
6.35141,8.36642
6.3521,8.46728
6.35279,8.49974
6.35348,8.46714
6.35417,8.37457
6.35486,8.22871
6.35555,8.03763
6.35624,7.81054
6.35693,7.55746
6.35762,7.28886
6.3583,7.01542
6.35899,6.74759
6.35968,6.49544
6.36037,6.26816
6.36106,6.07392
6.36175,5.9196
6.36244,5.81069
6.36313,5.7511
6.36382,5.74311
6.36451,5.78736
6.36519,5.88287
6.36588,6.02732
6.36657,6.21689
6.36726,6.44679
6.36795,6.71129
6.36864,7.00395
6.36933,7.31803
6.37002,7.64671
6.37071,7.98328
6.37139,8.32147
6.37208,8.65563
6.37277,8.98096
6.37346,9.29352
6.37415,9.59057
6.37484,9.87038
6.37553,10.1323
6.37622,10.3767
6.37691,10.605
6.3776,10.8192
6.37828,11.0221
6.37897,11.2166
6.37966,11.406
6.38035,11.5933
6.38104,11.7814
6.38173,11.9724
6.38242,12.1678
6.38311,12.3681
6.3838,12.5728
6.38448,12.7801
6.38517,12.9873
6.38586,13.1904
6.38655,13.3845
6.38724,13.5637
6.38793,13.7216
6.38862,13.851
6.38931,13.9448
6.39,13.9961
6.39069,13.9982
6.39137,13.9453
6.39206,13.8327
6.39275,13.6568
6.39344,13.416
6.39413,13.1102
6.39482,12.7414
6.39551,12.3137
6.3962,11.833
6.39689,11.3075
6.39757,10.747
6.39826,10.1631
6.39895,9.56872
6.39964,8.97775
6.40033,8.40471
6.40102,7.86434
6.40171,7.37103
6.4024,6.93847
6.40309,6.57913
6.40378,6.30375
6.40446,6.12095
6.40515,6.03702
6.40584,6.05534
6.40653,6.17644
6.40722,6.3977
6.40791,6.71335
6.4086,7.1146
6.40929,7.58968
6.40998,8.12426
6.41067,8.7017
6.41135,9.30351
6.41204,9.9099
6.41273,10.5003
6.41342,11.0539
6.41411,11.5506
6.4148,11.9711
6.41549,12.2981
6.41618,12.5165
6.41687,12.614
6.41755,12.5816
6.41824,12.4138
6.41893,12.1091
6.41962,11.6701
6.42031,11.1031
6.421,10.4187
6.42169,9.63095
6.42238,8.75727
6.42307,7.8181
6.42376,6.83613
6.42444,5.83588
6.42513,4.8428
6.42582,3.88277
6.42651,2.98119
6.4272,2.16228
6.42789,1.44842
6.42858,0.85937
6.42927,0.411794
6.42996,0.118622
6.43064,-0.0112834
6.43133,0.0266292
6.43202,0.232263
6.43271,0.601039
6.4334,1.12388
6.43409,1.78746
6.43478,2.57461
6.43547,3.46474
6.43616,4.43441
6.43685,5.45808
6.43753,6.5087
6.43822,7.55854
6.43891,8.57998
6.4396,9.54627
6.44029,10.4323
6.44098,11.2152
6.44167,11.875
6.44236,12.3954
6.44305,12.7638
6.44373,12.9719
6.44442,13.0158
6.44511,12.8958
6.4458,12.6169
6.44649,12.1881
6.44718,11.622
6.44787,10.9349
6.44856,10.1459
6.44925,9.27607
6.44994,8.34838
6.45062,7.38652
6.45131,6.41437
6.452,5.45533
6.45269,4.53156
6.45338,3.66343
6.45407,2.86897
6.45476,2.16338
6.45545,1.55872
6.45614,1.06362
6.45682,0.6832
6.45751,0.418944
6.4582,0.268949
6.45889,0.228024
6.45958,0.288061
6.46027,0.438364
6.46096,0.666182
6.46165,0.957224
6.46234,1.29616
6.46303,1.66727
6.46371,2.05498
6.4644,2.44445
6.46509,2.82194
6.46578,3.17552
6.46647,3.49511
6.46716,3.77309
6.46785,4.00429
6.46854,4.18617
6.46923,4.31877
6.46992,4.40466
6.4706,4.44869
6.47129,4.45778
6.47198,4.44047
6.47267,4.40663
6.47336,4.3669
6.47405,4.33228
6.47474,4.31355
6.47543,4.32099
6.47612,4.3637
6.4768,4.44933
6.47749,4.5837
6.47818,4.77057
6.47887,5.01139
6.47956,5.30529
6.48025,5.64889
6.48094,6.03667
6.48163,6.46089
6.48232,6.91199
6.48301,7.37887
6.48369,7.84928
6.48438,8.31025
6.48507,8.74872
6.48576,9.15176
6.48645,9.50723
6.48714,9.80425
6.48783,10.0335
6.48852,10.1877
6.48921,10.262
6.48989,10.2538
6.49058,10.1634
6.49127,9.99382
6.49196,9.75052
6.49265,9.44168
6.49334,9.07762
6.49403,8.67067
6.49472,8.23465
6.49541,7.78454
6.4961,7.33585
6.49678,6.90423
6.49747,6.5048
6.49816,6.15173
6.49885,5.85771
6.49954,5.6335
6.50023,5.48749
6.50092,5.42545
6.50161,5.45028
6.5023,5.56183
6.50298,5.75693
6.50367,6.02941
6.50436,6.37027
6.50505,6.76792
6.50574,7.20862
6.50643,7.67677
6.50712,8.15555
6.50781,8.62732
6.5085,9.0743
6.50919,9.47905
6.50987,9.82517
6.51056,10.0977
6.51125,10.2837
6.51194,10.3728
6.51263,10.3574
6.51332,10.2329
6.51401,9.99808
6.5147,9.65505
6.51539,9.20934
6.51608,8.66955
6.51676,8.04731
6.51745,7.35686
6.51814,6.61457
6.51883,5.83862
6.51952,5.04828
6.52021,4.26344
6.5209,3.5039
6.52159,2.78886
6.52228,2.13625
6.52296,1.56223
6.52365,1.08066
6.52434,0.702678
6.52503,0.436339
6.52572,0.2864
6.52641,0.254127
6.5271,0.337242
6.52779,0.530058
6.52848,0.823537
6.52917,1.2057
6.52985,1.66182
6.53054,2.17501
6.53123,2.72664
6.53192,3.29695
6.53261,3.86556
6.5333,4.41218
6.53399,4.91714
6.53468,5.36196
6.53537,5.72998
6.53605,6.00674
6.53674,6.18043
6.53743,6.24226
6.53812,6.1867
6.53881,6.01155
6.5395,5.71814
6.54019,5.31107
6.54088,4.79829
6.54157,4.1907
6.54226,3.50185
6.54294,2.74764
6.54363,1.9458
6.54432,1.11534
6.54501,0.276161
6.5457,-0.551604
6.54639,-1.34802
6.54708,-2.09399
6.54777,-2.77158
6.54846,-3.36461
6.54914,-3.85892
6.54983,-4.2427
6.55052,-4.50672
6.55121,-4.64455
6.5519,-4.65259
6.55259,-4.52999
6.55328,-4.27874
6.55397,-3.90335
6.55466,-3.41072
6.55535,-2.8099
6.55603,-2.11169
6.55672,-1.32838
6.55741,-0.473362
6.5581,0.439304
6.55879,1.39511
6.55948,2.37961
6.56017,3.3786
6.56086,4.37857
6.56155,5.36678
6.56223,6.33163
6.56292,7.26268
6.56361,8.15084
6.5643,8.98836
6.56499,9.76897
6.56568,10.4876
6.56637,11.1407
6.56706,11.7258
